Fetch_Time,Data_Time,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.33,26.2,79,12.2,99,1007.7,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.35316,26.2,79,12.2,99,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.37632,25.7,84,11.9,99,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.39947,25.7,84,11.9,99,1008.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.42263,25.7,84,11.9,99,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.44579,25.5,86,9.8,99,1008.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.46895,25.5,86,9.8,99,1007.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.49211,25.5,86,9.8,99,1008.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.51526,25.4,91,8.4,98,1007.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.53842,25.4,91,8.4,98,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.56158,25.4,91,8.4,98,1008.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.58474,25.4,92,6.0,98,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.13263,106.60789,25.4,92,6.0,98,1007.6,0
